CUSTOMER_NUMBER,CCAT_CODE,REGION_CODE,REP_CODE,SETTLE_TERMS,NORMAL_PAYTERMS,DISCOUNT,CREDIT_LIMIT,COMM_METHOD,COMMISSION,REP_DESC_CLEAN,REP_GROUP,PARAMETER,REGION_DESC,PROVINCE,CCAT_DESC,CCAT_GROUP
NVAD09,39,6a,02,0,120,0,1500,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
NVAD10,39,6a,03,0,120,5,5000,Sales,0.5,BJ,Sales Rep,,East Cape,Eastern Cape,,
NVAD11,34,1e,03,0,120,0,1000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
NVAD12,40,6b,04,0,120,0,1000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
NVAD13,46,2b,03,0,120,0,20000,Sales,0.5,BJ,Sales Rep,,Krugersdorp / Sun City,North West,,
NVAD14,39,6a,04,0,120,0,6000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
NVADOC,5,20a,STAN3,0,120,0,999999,Gross Profit,0.0,CONSIGNMENT_STANDS,Channel: Consignment,,,,Consignment,Channel: Consignment
NVAG02,21,25b,ZZZ5,0,120,0,10000,,,,,Closed,,,,
NVAG03,47,2c,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,Trading Account,Potch / Krugersdorp / Kuruman,North West,,
NVAG04,33,1d,03C,0,120,0,500,Sales,0.5,BJ,Sales Rep,Trading Account,Pretoria,Gauteng,,
NVAGC1,5,20a,CONS6,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
NVAGC2,5,20a,CONS3,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
NVAGOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
NVAK01,33,1d,03,0,120,0,4000,Sales,0.5,BJ,Sales Rep,,Pretoria,Gauteng,,
NVAM01,21,25b,ZZZ5,0,30,0,2000,,,,,Closed,,,,
NVAN01,19,4b,06,0,120,0,0,Sales,0.0,DA,Sales Rep,Trading Account,Nelspruit / Tzaneen,Mpumalanga,,
NVAN02,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
NVAN03,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
NVAN04,4,1b,03,0,120,0,1500,Sales,0.5,BJ,Sales Rep,,Pretoria North/South/West,Gauteng,,
NVANC1,5,20a,CONS6,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
NVANOC,5,20a,ZZZ5,0,120,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
NVAR01,40,6b,04,0,120,0,500,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
NVAR02,21,25b,ZZZ5,0,120,0,5000,,,,,Closed,,,,
NVAR03,45,2a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Vaal Triangle,Gauteng,,
NVAR04,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
NVAR05,18,4a,06,0,120,0,7500,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
NVAR06,30,7a,05,0,60,0,999999,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
NVAR07,16,1c,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Pretoria East,Gauteng,,
NVAR08,18,4a,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
NVAR09,18,4a,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,Trading Account,Pietersburg / Potgietersrus,Limpopo,,
NVAR10,18,4a,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
NVARC1,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
NVARC2,5,20a,CONS6,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
NVARCO,5,20a,CONS6,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
NVAROC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
NVAS01,21,25b,ZZZ5,0,120,0,500,,,,,Closed,,,,
NVAS02,41,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
NVAS03,34,1e,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
NVAS04,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
NVAS05,40,6b,04,0,120,0,500,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
NVAS06,40,6b,04,0,120,0,500,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
NVET01,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
NVET02,21,25b,ZZZ5,0,120,0,5000,,,,,Closed,,,,
NVET03,21,25b,ZZZ5,0,120,0,5000,,,,,Closed,,,,
NVIE01,18,4a,06,0,120,0,2500,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
NVOA01,33,1d,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Pretoria,Gauteng,,
NVOH01,30,7a,05,0,120,0,1000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
NVOR01,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
NVOS01,21,25b,ZZZ5,0,120,0,4000,,,,,,,,,
NVOS02,21,25b,ZZZ5,0,120,0,4000,,,,,,,,,
NWIB01,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
NWID01,41,10a,02,0,120,0,7500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
NWID02,29,5a,01EXP,0,120,0,6000,Gross Profit,0.5,EXPORTS,Channel: Export,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
NWIE03,14,3b,06,0,120,0,1000,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
NWIG01,40,6b,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
NWYB01,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
NYES01,36,7c,05,0,120,0,1000,Sales,0.5,RL,Sales Rep,,Gauteng N - Eastgate/Norwood/Midrand,Gauteng,,
NZAD01,39,6a,02,0,60,0,999999,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
OALN01,31,8a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OAMP01,41,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OAVC01,41,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OAVN01,32,7b,05,0,120,0,10000,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
OAVNC1,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
OAVNOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
OBCP01,21,25b,ZZZ5,0,120,0,1500,,,,,Closed,,,,
OBHO01,41,10a,02,0,120,0,7500,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OBHO02,21,25b,ZZZ5,0,120,0,500,,,,,Closed,,,,
OBHO03,40,6b,04C,0,120,0,4000,Sales,0.5,BM,Sales Rep,Trading Account,West Cape,Western Cape,,
OBHOC1,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
OBHOOC,5,20a,CONS2,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OBHOPC,5,20a,CONS4,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OBLC01,21,25b,ZZZ5,0,120,0,5000,,,,,Closed,,,,
OBLC02,31,8a,05,0,120,0,999999,Sales,0.5,RL,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OBLCC1,5,20a,CONS6,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OBLCOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
OBOY01,46,2b,05,0,120,5,10000,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
OBOYOC,5,20a,CON5S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OBRU01,39,6a,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
OBRW01,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
OCHN01,31,8a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OCHT01,43,3a,05,0,120,0,1000,Sales,0.5,RL,Sales Rep,,Soweto/Lenasia,Gauteng,,
OCLI01,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
OCLI02,32,7b,05,0,120,0,0,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
OCOK01,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
OCOK02,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
OCOK03,21,25b,ZZZ5,0,120,0,1000,,,,,Closed,,,,
OCRS01,37,11a,03,0,120,0,25000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
OCRU02,21,25b,ZZZ5,0,120,0,2000,,,,,,,,,
ODMP01,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
ODOK01,49,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
ODOL01,43,3a,05,0,120,0,2500,Sales,0.5,RL,Sales Rep,,Soweto/Lenasia,Gauteng,,
OEBN01,21,25b,ZZZ2,0,120,0,5000,,,,,Closed,,,,
OEMN01,39,6a,02,0,30,0,1000,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
OFLR01,46,2b,05,0,120,0,7500,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
OFLRC1,5,20a,CONS5,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OFLROC,5,20a,CONS7,0,120,0,999999,Sales,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OFRN01,21,25b,ZZZ5,0,120,0,20000,,,,,,,,,
OFZP01,18,4a,06,0,120,0,4000,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
OGKP01,4,1b,03,0,120,0,1500,Sales,0.5,BJ,Sales Rep,,Pretoria North/South/West,Gauteng,,
OGLB01,20,25a,ZZZ3,0,120,0,500,,,,,,,,,
OGLBOC,21,25b,ZZZ5,0,30,0,999999,,,,,Consignment,,,,
OGLV01,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
OGLV02,39,6a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
OGMP01,37,11a,06,0,120,0,2500,Sales,0.0,DA,Sales Rep,,Free State / Lesotho,Free State,,
OGOD01,4,1b,01,0,120,0,500,Sales,0.0,HEAD OFFICE,Internal Sales,,Pretoria North/South/West,Gauteng,,
OGOD02,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
OGOD03,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
OGOD04,47,2c,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
OGOD05,47,2c,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
OGODC1,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
OGODC2,21,25b,06,0,30,0,999999,Sales,0.0,DA,Sales Rep,Consignment,,,,
OGODOC,5,20a,ZZZ5,0,120,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
OGOL01,32,7b,07,0,120,0,10000,Sales,0.0,LA,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
OGRB01,47,2c,06,0,120,0,3000,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
OGRL01,31,8a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OGRV01,47,2c,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
OHOS03,41,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OIFC01,16,1c,03C,0,120,0,2000,Sales,0.5,BJ,Sales Rep,Trading Account,Pretoria East,Gauteng,,
OIFCC1,5,20a,CONS3,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OIFCOC,21,25b,ZZZ5,0,30,0,999999,,,,,Consignment,,,,
OIRN01,21,25b,ZZZ5,0,120,0,4000,,,,,,,,,
OIRNOC,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
OJEN01,29,5a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Botswana and Exports,Export,Exports incl Botswana,Channel: Export
OKGM01,31,8a,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OKGM02,2,1a,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Pretoria Central,Gauteng,,
OKHM01,18,4a,06,0,120,0,0,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
OKHT01,31,8a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,Trading Account,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OKHTC1,5,20a,ZZZ5,0,30,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
OKHTOC,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
OKHZ01,19,4b,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Nelspruit / Tzaneen,Mpumalanga,,
OKLO01,49,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OKMF01,20,25a,ZZZ2,0,120,0,0,,,,,,,,,
OKNB01,21,25b,ZZZ5,0,120,0,5000,,,,,Closed,,,,
OKNB02,21,25b,ZZZ5,0,120,0,4000,,,,,Closed,,,,
OKNX01,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
OKOL01,37,11a,03,0,120,0,7500,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
OKRG01,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
OKRG02,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
OKRP01,43,3a,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
OLCP01,40,6b,04,0,120,0,0,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
OLEN01,20,25a,ZZZ1,0,120,0,0,,,,,,,,,
OLEN02,20,25a,ZZZ1,0,120,0,0,,,,,,,,,
OLOK01,21,25b,ZZZ5,0,120,0,6000,,,,,,,,,
OLOK02,21,25b,ZZZ5,0,120,0,999999,,,,,,,,,
OMBM01,20,25a,CITC,0,120,0,1500,Sales,0.5,,Unclassified_Missing_Data,Closed,,,,
OMMW01,34,1e,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
OMOD01,14,3b,06,0,120,0,10000,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
OMOD02,49,10a,02,0,120,0,1000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OMOD04,41,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OMOD05,21,25b,ZZZ5,0,120,0,1000,,,,,,,,,
OMOI01,32,7b,05,0,120,0,999999,Sales,0.5,RL,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
OMOL01,30,7a,05,0,120,0,20000,Sales,0.5,RL,Sales Rep,,Gauteng N - Sandton,Gauteng,,
OMOLC1,5,20a,CON6S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OMOLC1,5,20a,CON6S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
OMOS01,14,3b,06,0,120,0,1000,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
OMOS02,20,25a,CITC,0,120,0,3000,Sales,0.5,,Unclassified_Missing_Data,,,,,
OMOS03,46,2b,07,0,120,0,10000,Sales,0.0,LA,Sales Rep,,Krugersdorp / Sun City,North West,,
OMOS04,21,25b,ZZZ5,0,120,0,15000,,,,,,,,,
OMOS05,43,3a,06,0,120,0,10000,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
ONKS01,14,3b,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Johannesburg CBD,Gauteng,,
ONOR01,43,3a,06,0,120,0,2000,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
ONSP01,37,11a,03,0,120,0,5000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
OPHE01,21,25b,ZZZ1,0,120,0,2500,,,,,,,,,
OPHO01,32,7b,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Gauteng N - Randburg/Rivonia,Gauteng,,
OPIN01,21,25b,ZZZ5,0,120,0,2000,,,,,,,,,
OPLW01,21,25b,ZZZ5,0,120,0,1500,,,,,,,,,
OPRC01,21,25b,ZZZ5,0,120,0,10000,,,,,,,,,
OPRF01,40,6b,04C,0,120,0,5000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
OPRF02,21,25b,ZZZ5,0,120,0,6000,,,,,,,,,
OPRF03,21,25b,ZZZ5,0,120,0,5000,,,,,,,,,
OPRFC1,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
OPRFC3,5,20a,ZZZ5,0,120,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
OPRFOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
OPRM01,43,3a,06,0,120,0,4000,Sales,0.0,DA,Sales Rep,Promotion,Soweto/Lenasia,Gauteng,,
OPRMOC,5,20a,CONS,0,60,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OPRMOC,5,20a,CONS,0,60,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotion,,,Consignment,Channel: Consignment
OPRO01,21,25b,ZZZ5,0,120,0,1500,,,,,Closed,,,,
OPRO02,43,3a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
OPRO03,21,25b,ZZZ5,0,120,0,3000,,,,,Closed,,,,
OPRP01,39,6a,02,0,120,0,5000,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
OPRV01,20,25a,ZZZ1,0,120,0,2000,,,,,,,,,
OPRV02,46,2b,03,0,120,0,15000,Sales,0.5,BJ,Sales Rep,,Krugersdorp / Sun City,North West,,
OPSP01,41,10a,02,0,120,0,5000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
ORMP01,20,25a,ZZZ2,0,120,0,0,,,,,,,,,
OROP01,41,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OROS01,31,8a,06C,0,120,0,1500,Sales,0.5,DA,Sales Rep,Trading Account,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OROS02,21,25b,ZZZ5,0,120,0,2000,,,,,,,,,
OROS04,37,11a,03,0,120,0,10000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
OROS05,37,11a,03C,0,120,0,10000,Sales,0.5,BJ,Sales Rep,Trading Account,Free State / Lesotho,Free State,,
OROS06,40,6b,04C,0,120,0,2000,Sales,0.5,BM,Sales Rep,Trading Account,West Cape,Western Cape,,
OROSC1,5,20a,STAN3,0,120,0,999999,Gross Profit,0.0,CONSIGNMENT_STANDS,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OROSC2,21,25b,ZZZ5,0,120,0,999999,,,,,Consignment,,,,
OROSC3,5,20a,CONS6,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OROSCC,5,20a,ZZZ5,0,30,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
OROSCO,5,20a,CONS3,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OROSOC,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
OSAA01,21,25b,ZZZ5,0,120,0,1000,,,,,Closed,,,,
OSAA03,21,25b,ZZZ5,0,120,0,4000,,,,,Closed,,,,
OSAH01,20,25a,CITC,0,120,0,1500,Sales,0.5,,Unclassified_Missing_Data,,,,,
OSLP01,39,6a,02,0,120,0,20000,Sales,0.5,R,Sales Rep,,East Cape,Eastern Cape,,
OSLPC1,5,20a,CON4S,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
OSPLOC,6,21a,CONS4,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Advertising Appro,Internal: Advertising
OSPRC2,6,21a,CONS4,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Advertising Appro,Internal: Advertising
OSPROC,6,21a,CONS,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Advertising Appro,Internal: Advertising
OSTL01,42,10b,02,0,120,0,5000,Sales,0.5,R,Sales Rep,,Midlands,KwaZulu-Natal,,
OSTR01,21,25b,ZZZ5,0,120,0,0,,,,,,,,,
OSTU01,41,10a,02,0,120,0,3000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
OSYN01,36,7c,05,0,120,0,999999,Sales,0.5,RL,Sales Rep,,Gauteng N - Eastgate/Norwood/Midrand,Gauteng,,
OTHM02,31,8a,06,0,120,0,4000,Sales,0.0,DA,Sales Rep,,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
OWOD01,34,1e,03,0,120,0,2000,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
OWOD02,46,2b,05,0,120,0,10000,Sales,0.5,RL,Sales Rep,,Krugersdorp / Sun City,North West,,
OWODOC,5,20a,STAND,0,120,0,999999,Gross Profit,0.0,CONSIGNMENT_STANDS,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
OWODOC,5,20a,STAND,0,120,0,999999,Gross Profit,0.0,CONSIGNMENT_STANDS,Channel: Consignment,Promotional Stand,,,Consignment,Channel: Consignment
OWRB01,25,11b,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Ermelo / Piet Retief,Mpumalanga,,
OYPP01,47,2c,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
PASE01,40,6b,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
PASE02,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
PBAE01,25,11b,06,0,120,0,999999,Sales,0.0,DA,Sales Rep,,Ermelo / Piet Retief,Mpumalanga,,
PCOP01,40,6b,04,0,120,0,3000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
PCOT01,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
PDIL01,2,1a,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Pretoria Central,Gauteng,,
PDILOC,5,20a,CON3S,0,120,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
PDIP01,47,2c,06,0,120,0,15000,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
PDIP02,2,1a,03,0,120,0,1000,Sales,0.5,BJ,Sales Rep,,Pretoria Central,Gauteng,,
PDUI01,43,3a,06,0,120,0,1500,Sales,0.0,DA,Sales Rep,,Soweto/Lenasia,Gauteng,,
PDUL01,47,2c,06,0,120,0,3000,Sales,0.0,DA,Sales Rep,,Potch / Krugersdorp / Kuruman,North West,,
PESL01,41,10a,02,0,120,0,2000,Sales,0.5,R,Sales Rep,,Durban,KwaZulu-Natal,,
PGOA01,39,6a,04,0,30,0,0,Sales,0.5,BM,Sales Rep,,East Cape,Eastern Cape,,
PHYE01,21,25b,ZZZ5,0,120,0,3000,,,,,,,,,
PHYE02,31,8a,05C,0,120,0,500,Sales,0.5,RL,Sales Rep,Trading Account,Gauteng E - Alberton/Benoni/Kempton,Gauteng,,
PHYE03,19,4b,03,0,120,0,3000,Sales,0.5,BJ,Sales Rep,,Nelspruit / Tzaneen,Mpumalanga,,
PHYEC1,5,20a,ZZZ5,0,120,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
PJEP01,21,25b,ZZZ5,0,120,0,2000,,,,,Closed,,,,
PKAI01,21,25b,ZZZ5,0,120,0,15000,,,,,Closed,,,,
PMAU01,20,25a,CITC,0,120,0,5000,Sales,0.5,,Unclassified_Missing_Data,,,,,
PMAU02,34,1e,03,0,120,0,999999,Sales,0.5,BJ,Sales Rep,,Witbank/Middelburg,Mpumalanga,,
PMOA01,19,4b,03,0,120,0,20000,Sales,0.5,BJ,Sales Rep,,Nelspruit / Tzaneen,Mpumalanga,,
PMOH01,37,11a,03,0,30,0,1000,Sales,0.5,BJ,Sales Rep,,Free State / Lesotho,Free State,,
PMSE01,21,25b,ZZZ5,0,120,0,6000,,,,,Trading Account,,,,
PMSEC1,21,25b,ZZZ5,0,30,0,999999,,,,,Consignment,,,,
PMSEOC,21,25b,ZZZ5,0,120,0,999999,,,,,Closed,,,,
POPE01,40,6b,04,0,120,0,2000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
PPAA01,21,25b,ZZZ5,0,120,0,500,,,,,,,,,
PPAP01,40,6b,04C,0,120,0,5000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
PPAP02,40,6b,04C,0,120,0,5000,Sales,0.5,BM,Sales Rep,,West Cape,Western Cape,,
PPAPC1,5,20a,ZZZ5,0,30,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
PPAPC2,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
PPAPCO,5,20a,ZZZ5,0,30,0,999999,,,,,Consignment,,,Consignment,Channel: Consignment
PPAPOC,21,25b,ZZZ5,0,30,0,999999,,,,,Closed,,,,
PRAH01,18,4a,06,0,120,0,5000,Sales,0.0,DA,Sales Rep,,Pietersburg / Potgietersrus,Limpopo,,
PROE01,20,25a,04,0,120,0,20000,Sales,0.5,BM,Sales Rep,Trading Account,,,,
PROE02,21,25b,ZZZ5,0,120,0,4000,,,,,,,,,
PROEC1,5,20a,CONS4,0,30,0,999999,Gross Profit,0.5,CONSIGNMENT,Channel: Consignment,Consignment,,,Consignment,Channel: Consignment
